CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
9685,30,Female,40893,Social Media,Conversion,1167.1756646292793,0.06889263397784895,0.19184190011758318,18,7.31331434707041,8.928002406718866,60,15,7,3,335,IsConfid,ToolConfid,1
9686,35,Female,107971,SEO,Consideration,2147.368198694187,0.10257642939434465,0.12422027903539909,16,4.096329517387712,1.7554626722225346,18,8,2,3,747,IsConfid,ToolConfid,1
9687,49,Male,75304,Social Media,Retention,3478.9948393134737,0.10141409390651196,0.12962769531749183,3,9.122111055347961,13.089458901183454,3,17,8,5,4942,IsConfid,ToolConfid,1
9688,49,Male,143299,Referral,Retention,2362.8635621803105,0.041658356304636456,0.1876026294393362,43,6.301326068290197,2.36124710202657,45,8,5,3,1837,IsConfid,ToolConfid,1
9689,52,Female,122428,Referral,Retention,6291.875768379512,0.22157798403253132,0.10790226905847153,3,6.10512256930906,6.855402961086757,31,3,2,0,4999,IsConfid,ToolConfid,1
9690,56,Female,52399,Email,Retention,491.552220428927,0.04948955887925112,0.19930791772581058,11,5.98865895409247,2.4020156754877524,83,6,1,0,1413,IsConfid,ToolConfid,0
9691,63,Male,137083,SEO,Conversion,1856.6241643068176,0.025227658162927588,0.04033578827128433,48,2.00842497347054,9.868763707338893,45,4,7,0,2234,IsConfid,ToolConfid,0
9692,69,Female,45236,Email,Consideration,3004.137652820183,0.2348795923159685,0.11203757017234084,46,8.113976796869744,11.198901269651406,61,16,3,1,2381,IsConfid,ToolConfid,1
9693,46,Male,112735,SEO,Retention,6865.123173285233,0.2723523192222595,0.05045115979273248,6,6.149022749016268,14.234870237899981,91,9,7,6,2883,IsConfid,ToolConfid,1
9694,66,Female,105870,Email,Retention,8771.062337553167,0.23159577090988864,0.09613200998473159,20,1.4816725791613137,4.162757541581674,53,1,6,2,2670,IsConfid,ToolConfid,1
9695,46,Male,134679,Referral,Consideration,8005.068528475239,0.24935214172127312,0.04240904280533594,32,8.653244117082435,5.811310586288385,99,2,1,6,4482,IsConfid,ToolConfid,1
9696,61,Male,118753,Referral,Conversion,1902.6012391775232,0.18273028657092366,0.05228046658990316,36,7.565123443959895,6.107411810338858,86,6,6,6,2847,IsConfid,ToolConfid,1
9697,33,Female,69531,Email,Conversion,5697.517008566584,0.2674464379952784,0.05005200943013007,11,3.600002619793394,1.906515158307714,66,4,3,0,1138,IsConfid,ToolConfid,1
9698,61,Male,100570,SEO,Conversion,397.22418891240363,0.15404400988377798,0.0708059544145615,6,3.5743534370718235,12.214651971890937,23,9,5,2,3901,IsConfid,ToolConfid,1
9699,64,Female,116621,PPC,Retention,3174.314075993326,0.2966135593613648,0.035574956558578924,14,5.542444256677746,1.6992746823667033,65,3,7,3,1495,IsConfid,ToolConfid,1
9700,27,Male,29442,SEO,Retention,8079.239568800434,0.03999036240314018,0.1637750132452531,36,1.0650862188930184,5.4088965017285044,17,1,8,0,4381,IsConfid,ToolConfid,1
9701,47,Female,76437,Email,Retention,4620.990566059061,0.2446624049434013,0.05192836348552057,8,8.286585984561228,3.2605674522974764,95,16,3,7,2187,IsConfid,ToolConfid,1
9702,42,Female,145339,SEO,Conversion,1584.419090530762,0.19600293064326985,0.08914810907724126,32,9.478409323361333,10.133505646464025,47,18,2,4,600,IsConfid,ToolConfid,1
9703,56,Male,80342,Social Media,Retention,4441.678476734296,0.17838735978414658,0.013050856263704618,37,5.0194209108937935,13.630765508346023,45,8,1,7,3505,IsConfid,ToolConfid,1
9704,37,Female,98179,SEO,Awareness,2060.52596207606,0.22048505394972517,0.029927493223538604,15,5.829167117881699,11.324026058708611,47,18,3,5,465,IsConfid,ToolConfid,1
9705,22,Female,55069,Referral,Consideration,3992.5954328532316,0.2536845439316661,0.1802916610785178,30,8.288062845272286,11.73051748880519,61,2,1,5,302,IsConfid,ToolConfid,1
9706,18,Female,93246,Referral,Awareness,4929.551380203649,0.2602363793837479,0.16906043872968465,14,3.498390682612909,1.6382904138111964,93,6,2,8,4929,IsConfid,ToolConfid,1
9707,47,Female,58560,Social Media,Awareness,3560.6253138591815,0.060860479253755644,0.16977526596648698,1,5.425574325578216,11.214935120971852,26,11,0,3,4383,IsConfid,ToolConfid,1
9708,66,Female,78070,SEO,Retention,9375.992609295223,0.06714041962836108,0.08815714927842284,12,1.9989464803534733,1.4066928964022867,61,11,6,8,2397,IsConfid,ToolConfid,1
9709,20,Male,62427,PPC,Consideration,5669.049945808181,0.01468828775894316,0.0368908517818162,4,7.317169681412871,7.520998812241461,77,18,5,5,3244,IsConfid,ToolConfid,1
9710,62,Male,145608,SEO,Awareness,8444.637472074277,0.048234312759759104,0.03049995908392006,47,8.135694821290642,10.533196716075757,64,6,0,8,1588,IsConfid,ToolConfid,1
9711,31,Female,80496,Referral,Conversion,7631.212615850244,0.08652592292647812,0.12506451771213592,32,1.6021507425344899,4.193653177826861,51,7,8,1,763,IsConfid,ToolConfid,1
9712,47,Female,84557,Referral,Conversion,6645.546461750988,0.21910038853958202,0.16735671843263963,31,8.94177549615305,10.397238602658481,0,2,5,1,4763,IsConfid,ToolConfid,1
9713,67,Male,92752,Email,Conversion,5019.198608195564,0.14797257761072793,0.1810217516066462,41,4.370675226490654,13.26769546400362,49,4,4,0,1510,IsConfid,ToolConfid,1
9714,21,Female,97248,Referral,Conversion,121.52045943771627,0.22979202531936502,0.06485901360644304,47,9.299859513301083,13.230500383999294,39,12,0,8,3612,IsConfid,ToolConfid,1
9715,35,Female,90441,Email,Consideration,6173.32924546563,0.1510953958677683,0.07099504826835618,44,9.10155271790462,3.285505479808942,71,0,9,5,3004,IsConfid,ToolConfid,1
9716,54,Female,68534,Referral,Conversion,3623.978784724727,0.1711232613438908,0.029166564803670685,20,8.118097228436222,4.480475195404581,16,17,4,3,685,IsConfid,ToolConfid,1
9717,42,Male,124303,Referral,Consideration,1265.845451333056,0.04220931011213892,0.15713785996092228,1,8.471346395520813,10.157547291187678,0,14,1,8,2369,IsConfid,ToolConfid,1
9718,65,Female,47930,PPC,Consideration,4501.80000975957,0.23520190255604942,0.06238115151301639,35,3.6043606153562924,12.699076250561554,77,12,6,4,4413,IsConfid,ToolConfid,1
9719,18,Male,116728,Email,Consideration,7381.977890604717,0.2298566943378709,0.10137659921705162,32,4.305580408459399,7.10067103991772,76,7,5,5,2833,IsConfid,ToolConfid,1
9720,63,Female,143295,Email,Consideration,9620.610167517169,0.09919286158737967,0.18649048786047814,10,3.1605525959353864,13.871899886566599,29,4,3,0,4069,IsConfid,ToolConfid,1
9721,32,Female,109042,Referral,Retention,3803.638422108612,0.10528764256211655,0.15292098876173804,40,4.190542499165469,8.831910924258386,76,6,2,7,2645,IsConfid,ToolConfid,1
9722,26,Female,135287,Email,Awareness,5472.960657179269,0.07370762066620928,0.020020200294923636,22,6.057146420156411,4.298239595082596,66,14,4,6,3410,IsConfid,ToolConfid,1
9723,32,Male,27288,Referral,Retention,8527.319395299492,0.24601350605048428,0.011549372947291638,37,8.776274061270463,0.7895063437823107,21,6,2,9,333,IsConfid,ToolConfid,1
9724,66,Male,129570,Referral,Awareness,3406.5942575051467,0.2266319725689163,0.15960750591727751,32,5.924650634802911,12.20670252526996,34,2,8,2,274,IsConfid,ToolConfid,1
9725,41,Female,115547,SEO,Retention,1508.3467252110722,0.18665284407343327,0.11497504502595217,39,7.270175345188089,1.845660143465092,55,16,5,4,4652,IsConfid,ToolConfid,1
9726,21,Female,149483,Email,Conversion,2890.630129203622,0.07925840990761224,0.14686353777891317,7,2.2221159250634677,1.6374232110570799,13,8,9,8,3852,IsConfid,ToolConfid,1
9727,29,Male,101122,Social Media,Consideration,9001.31601510304,0.05983746645798583,0.039794911147056564,35,9.456112190909545,11.768432990111013,44,0,1,2,559,IsConfid,ToolConfid,0
9728,54,Female,81518,Email,Conversion,1677.9917737721937,0.024577966840637802,0.17568909149441783,35,6.248593982710837,0.9589212242873371,85,14,6,7,2832,IsConfid,ToolConfid,1
9729,54,Male,52400,Email,Conversion,3359.2885039671423,0.02322732971577065,0.15693174601274779,32,7.982286551685737,12.720021187950978,32,2,7,3,3743,IsConfid,ToolConfid,1
9730,60,Male,142609,PPC,Conversion,4699.939073953372,0.06426948054441482,0.1792593936703766,28,9.987093273477191,9.181507165194628,11,5,8,8,177,IsConfid,ToolConfid,1
9731,23,Male,21567,Social Media,Retention,8486.420912560108,0.03915443437373441,0.07480825570491945,30,8.73753037860562,9.729907592200206,23,4,3,8,3176,IsConfid,ToolConfid,1
9732,56,Male,67878,Social Media,Conversion,9383.36150816445,0.17127122514750848,0.062383987103816804,29,5.539318979824413,14.101740567707788,68,3,0,5,3261,IsConfid,ToolConfid,1
9733,63,Male,68850,PPC,Consideration,4315.522065369223,0.11384613706039833,0.038828973585546114,7,8.812366197826668,13.067025319857139,56,10,7,8,1422,IsConfid,ToolConfid,1
9734,41,Female,21094,PPC,Consideration,9326.345078699804,0.13903427682876243,0.18671681650992944,25,6.9303298887968285,1.6019333146027264,8,10,9,3,4009,IsConfid,ToolConfid,1
9735,28,Female,31135,Email,Awareness,1698.4450390917702,0.18227948324028503,0.043597548675989736,22,7.570163242686374,12.868290602731854,1,13,0,0,36,IsConfid,ToolConfid,0
9736,30,Female,99044,SEO,Retention,1652.837689774067,0.20113950615251894,0.03267027440518596,49,6.735653201448444,10.173602972365458,58,16,4,4,2023,IsConfid,ToolConfid,1
9737,51,Male,65113,PPC,Consideration,9497.583114384499,0.1979784987659476,0.04660885970748865,42,3.5887039759568014,5.093212537713177,94,19,1,6,195,IsConfid,ToolConfid,1
9738,42,Male,78791,Social Media,Consideration,5145.833321930479,0.08564841017804141,0.15656252808442153,25,4.010295240255791,12.873731140211966,28,19,7,5,1317,IsConfid,ToolConfid,1
9739,24,Male,29684,Social Media,Retention,1940.4875700041441,0.24479183588586978,0.1790105546467474,41,6.025050515132774,0.8378323280164313,92,8,4,7,4688,IsConfid,ToolConfid,1
9740,69,Male,112783,Email,Conversion,4931.104668698062,0.27613580427657664,0.16407355673432064,37,8.86668514362441,12.644385552622023,99,0,5,2,444,IsConfid,ToolConfid,1
9741,21,Female,91727,SEO,Consideration,7853.79043825261,0.1016221206947266,0.1170153250455441,38,5.072886377426668,9.492768307222171,54,13,6,7,1372,IsConfid,ToolConfid,1
9742,25,Female,103378,Referral,Conversion,8286.511620662885,0.01494897080415971,0.1988380076477674,1,5.865107123656402,4.286933168262358,93,4,3,2,2830,IsConfid,ToolConfid,1
9743,37,Male,78552,PPC,Consideration,8653.295640827499,0.27075471412806645,0.023082272253755268,25,4.3218691137933085,0.5863778587015285,21,7,4,2,2715,IsConfid,ToolConfid,1
9744,46,Male,28046,PPC,Awareness,5738.751940565444,0.27782913255650804,0.17476641878610885,17,1.1632191958069789,8.059215109823388,84,4,8,7,3158,IsConfid,ToolConfid,1
9745,68,Male,24934,Email,Conversion,8682.765542242016,0.024774467719779723,0.0912656337256161,26,6.791854946562159,6.622717446453041,48,1,5,7,4628,IsConfid,ToolConfid,1
9746,62,Male,79556,SEO,Consideration,5149.299067152221,0.011437411639171557,0.09647324625403862,49,6.093421219409184,13.006942653085087,11,1,7,7,2748,IsConfid,ToolConfid,1
9747,63,Female,66806,Social Media,Retention,6109.893033671666,0.24675738706789524,0.0342430297937433,16,9.804307334315746,11.924773663574388,70,12,3,6,4367,IsConfid,ToolConfid,1
9748,27,Male,21354,Social Media,Retention,7611.326042489288,0.0974243728001009,0.0163522651272274,44,5.571701050455211,9.050039503637935,88,18,3,7,1322,IsConfid,ToolConfid,1
9749,60,Female,124777,Referral,Retention,4311.809397834034,0.27522882851583663,0.07015938195319232,14,5.814529975471862,2.687311062792219,7,17,7,5,3223,IsConfid,ToolConfid,1
9750,51,Female,115352,Social Media,Consideration,828.4567226738702,0.07285563624816851,0.043222171291646565,42,3.540357696770957,11.028798113261056,96,14,2,1,3832,IsConfid,ToolConfid,0
9751,43,Female,143092,PPC,Conversion,3566.6469328912062,0.2597348386767102,0.1018343636535492,6,1.896391796119704,9.107525091990674,15,13,4,9,1781,IsConfid,ToolConfid,1
9752,58,Female,73046,Referral,Awareness,6277.047746280007,0.029906838220260634,0.03799279995021667,16,7.368154729899031,0.8268784623009633,39,0,2,6,3614,IsConfid,ToolConfid,0
9753,66,Female,131098,SEO,Awareness,2004.090459430821,0.08558468572105234,0.03620626993543239,18,8.275740731033288,11.54620160559975,44,19,0,6,340,IsConfid,ToolConfid,0
9754,20,Male,85064,Referral,Consideration,1569.0150986464364,0.2922073749522359,0.1766260069797314,26,8.827286616534622,12.55994758128621,63,10,2,0,1138,IsConfid,ToolConfid,1
9755,23,Female,77184,SEO,Consideration,3001.4973914552324,0.07704702975607187,0.18504599325201773,39,4.638445805576211,11.730164314679941,62,18,5,6,261,IsConfid,ToolConfid,1
9756,22,Female,22963,Social Media,Consideration,417.90347655043144,0.04857376538176193,0.19320107963170288,16,7.332084793094204,3.0567929614918703,50,7,5,0,4821,IsConfid,ToolConfid,1
9757,22,Male,47424,Email,Conversion,7459.886691060506,0.2585458492171686,0.13929546414604327,31,3.364228905094084,7.786258131284836,9,0,6,6,4686,IsConfid,ToolConfid,1
9758,64,Female,100039,Referral,Retention,2661.284461664554,0.044162229610828926,0.1564931359112152,15,3.275120515730411,8.145583519858231,75,10,2,5,81,IsConfid,ToolConfid,1
9759,40,Female,23042,Referral,Conversion,1329.9601267023354,0.03826227148805601,0.16879910349609956,29,9.961527326103552,14.048139437724231,85,9,8,5,4574,IsConfid,ToolConfid,1
9760,66,Female,115777,PPC,Conversion,7021.381218038009,0.10379328891496536,0.13519519123292625,13,8.644954017949601,13.921256196079245,70,5,9,1,4530,IsConfid,ToolConfid,1
9761,26,Male,125277,PPC,Consideration,8444.98732417855,0.19424526691311825,0.07274618989348053,49,3.305918564638581,1.4030518687691165,44,12,8,6,2136,IsConfid,ToolConfid,1
9762,52,Male,27139,SEO,Awareness,296.7683990316067,0.21611644839582173,0.039713529702369584,40,4.900593701176314,14.988359617606365,84,0,1,7,3281,IsConfid,ToolConfid,1
9763,37,Female,31226,Email,Conversion,2412.637730338126,0.26555924730994473,0.05508192836004852,17,6.084715629289717,11.907004797625639,55,8,7,7,1128,IsConfid,ToolConfid,1
9764,66,Male,125234,PPC,Awareness,9457.800016208876,0.16686434252814075,0.1696786697669429,21,1.116745920273552,5.94520854296023,85,17,1,2,3115,IsConfid,ToolConfid,1
9765,59,Female,100298,PPC,Consideration,3914.015945734475,0.12409115816068285,0.14225847527449983,15,9.63346253367854,11.277596300689357,72,19,1,5,2061,IsConfid,ToolConfid,1
9766,52,Female,103652,Social Media,Conversion,9392.06142748112,0.11406179093199488,0.0966011950699688,48,1.9789432284553423,5.961426323211272,83,10,5,5,2540,IsConfid,ToolConfid,1
9767,67,Male,142558,Social Media,Retention,2814.7041298697063,0.25560179125846744,0.015586964664286015,48,8.355155312909043,14.076048919082258,12,15,7,4,3511,IsConfid,ToolConfid,1
9768,35,Female,58108,PPC,Retention,2258.8695921621265,0.21990643974997298,0.0605788303824378,15,9.783371986711359,5.982641107554695,63,2,0,8,2771,IsConfid,ToolConfid,1
9769,34,Female,90647,SEO,Conversion,2219.6732761071594,0.27257441398029036,0.14849052369389512,25,7.338062038922887,11.608425575107846,87,9,7,8,182,IsConfid,ToolConfid,1
9770,41,Male,88617,Email,Retention,943.7637382068888,0.28957028216216807,0.10735357466805436,42,9.700213017142868,2.7514762823652976,29,1,7,2,292,IsConfid,ToolConfid,1
9771,20,Female,49815,PPC,Conversion,8974.679656240343,0.09701474246430415,0.0927511739516655,5,1.1772095978985557,12.858605299376281,51,7,3,7,1185,IsConfid,ToolConfid,1
9772,49,Female,27802,SEO,Retention,9800.366724065721,0.16360549442324343,0.06959908614818247,6,4.190935991479819,9.496436171744232,53,17,5,8,4326,IsConfid,ToolConfid,1
9773,52,Female,62230,SEO,Consideration,9549.637191989215,0.19322803413580156,0.12531704780963454,8,5.288068043665069,12.21020863955348,56,2,1,4,4007,IsConfid,ToolConfid,1
9774,55,Female,142215,PPC,Retention,8535.078584290013,0.05751619456517269,0.19361322322062094,43,8.046459458737113,6.560411165293366,17,5,0,5,1983,IsConfid,ToolConfid,1
9775,30,Female,83372,SEO,Retention,8484.190285744655,0.025470639838245573,0.18121349222652616,25,6.890787069556546,5.521567931701117,24,12,6,3,1686,IsConfid,ToolConfid,1
9776,64,Female,133884,Referral,Consideration,6644.746124972978,0.2616515350934409,0.015794608236013585,1,7.624081933714025,8.223019623605005,52,18,6,5,562,IsConfid,ToolConfid,1
9777,42,Female,74020,SEO,Consideration,8279.515748311074,0.16530181811905822,0.10138122629085469,35,2.301956296453207,6.128738801353236,19,13,2,2,4018,IsConfid,ToolConfid,1
9778,26,Female,103449,PPC,Retention,2162.589406996173,0.17552452274441138,0.07259916662892006,2,8.60288910249599,7.955140867122623,10,12,2,5,4735,IsConfid,ToolConfid,1
9779,21,Female,37465,SEO,Awareness,3940.3350408325723,0.1709251601741069,0.10701488584456217,20,8.400032692369827,6.744375363992428,39,14,9,9,2818,IsConfid,ToolConfid,1
9780,31,Female,27994,PPC,Awareness,6444.279303618004,0.2289386044014802,0.1251806010756258,43,7.920212293010632,3.351329299940918,97,18,0,6,518,IsConfid,ToolConfid,1
9781,54,Male,23531,Social Media,Conversion,8760.236192359804,0.05219556395779254,0.04800533291953389,2,8.361549243765978,14.661119788741976,22,17,0,0,2027,IsConfid,ToolConfid,1
9782,51,Female,29343,PPC,Retention,6638.647677450958,0.18807404782374446,0.15849793321416872,8,2.9223536848981473,0.7332374333432901,89,11,1,6,1043,IsConfid,ToolConfid,1
9783,28,Female,79066,SEO,Conversion,8406.317387508638,0.14614905835751274,0.1002629295163336,11,2.2624023858161895,13.921887490560321,86,7,9,2,185,IsConfid,ToolConfid,1
9784,58,Male,119020,PPC,Consideration,4792.100206908045,0.27011786625724005,0.19848115043066678,7,9.055554010655412,12.497212488044235,41,13,2,4,4634,IsConfid,ToolConfid,1
9785,20,Female,26229,Email,Retention,7201.307003279939,0.16069007198993435,0.014774203291276631,36,9.613092934903385,6.603100009317108,46,0,3,4,2252,IsConfid,ToolConfid,1
9786,45,Male,114311,PPC,Consideration,9801.809983113359,0.283451142481508,0.04604664347542712,20,4.818397994562827,5.170406613028386,55,0,7,5,1443,IsConfid,ToolConfid,1
9787,46,Male,112302,PPC,Retention,1619.5367155846016,0.11244336831217291,0.14102966210647566,36,5.022998355672078,2.887953310638087,32,0,4,1,3839,IsConfid,ToolConfid,1
9788,26,Female,102124,Email,Retention,9276.51485392731,0.29039946485309726,0.14208415183985618,39,7.668793604749471,2.429366854734364,88,16,1,8,4509,IsConfid,ToolConfid,1
9789,20,Female,108704,Email,Consideration,5271.4030836348375,0.26379580494661264,0.12061576263921954,2,5.454991628916456,8.488320402977365,97,17,6,6,2778,IsConfid,ToolConfid,1
9790,42,Male,64789,Email,Retention,6467.8585042275745,0.17943635402325286,0.19467240545121947,40,3.821999168829335,2.028687201433427,25,19,7,3,1830,IsConfid,ToolConfid,1
9791,51,Female,64069,Referral,Retention,8790.903168414075,0.11257588066251711,0.08890985165678734,20,2.7108645890373952,7.408834716279912,68,14,2,4,3698,IsConfid,ToolConfid,1
9792,29,Female,122398,PPC,Conversion,4155.576308267938,0.11901777366124236,0.08923699429282868,25,1.2038610611045308,12.313300499496835,28,18,5,4,2337,IsConfid,ToolConfid,1
9793,59,Male,107402,Email,Consideration,4245.056491411501,0.23409810507290457,0.18299050901259295,23,6.289287922091036,11.47676505230014,93,8,9,9,3179,IsConfid,ToolConfid,1
9794,26,Female,140428,Email,Awareness,5319.100179836294,0.1783830918390229,0.11230393857939402,45,2.2793854134812204,2.4214223507517976,59,1,7,5,2415,IsConfid,ToolConfid,1
9795,32,Female,29524,Social Media,Awareness,289.11063651882074,0.12646039978610307,0.07720825570126408,33,8.725158666183827,14.435602639124083,90,7,9,3,1607,IsConfid,ToolConfid,1
9796,57,Female,141907,Referral,Retention,5016.995191339173,0.19445593880952766,0.14659821730843323,31,9.845817877459579,4.649463376986825,36,7,5,5,4820,IsConfid,ToolConfid,1
9797,42,Female,144928,PPC,Conversion,2981.7639234428802,0.22263768539127385,0.12773741745563022,26,5.119661390243184,10.732513658504251,24,14,9,3,2560,IsConfid,ToolConfid,1
9798,22,Female,108074,SEO,Retention,9286.746405678636,0.01664114864195512,0.0682179095544524,46,2.0401300338823685,4.857200827226332,73,10,5,4,4353,IsConfid,ToolConfid,1
9799,28,Male,128345,Referral,Conversion,968.5794576550101,0.036060212324077925,0.06660647163543097,29,6.247156872898946,9.452679285915655,43,14,7,3,4036,IsConfid,ToolConfid,1
9800,51,Male,106762,Referral,Retention,4647.272573996038,0.03740077771805296,0.0851664315301784,3,6.164907430930146,8.801085536839908,33,18,0,8,2121,IsConfid,ToolConfid,1
9801,41,Female,83103,Social Media,Awareness,9479.934886735873,0.07726080352636706,0.023607812475436793,1,2.2001836944245934,3.0855817538431944,11,10,1,0,940,IsConfid,ToolConfid,0
9802,32,Female,28103,PPC,Consideration,9020.248978152928,0.13382722737592104,0.18909721147265143,22,6.82237237453785,9.962104744858042,92,0,2,4,537,IsConfid,ToolConfid,1
9803,55,Male,78581,PPC,Conversion,7043.349579508047,0.2430584707948408,0.04477380763736637,40,3.844565608355721,5.227088134247496,38,16,6,4,2766,IsConfid,ToolConfid,1
9804,25,Female,103938,Email,Retention,5934.67441476114,0.11181872014987164,0.046826617442266905,3,8.609427137928089,9.361682181204868,18,10,0,0,496,IsConfid,ToolConfid,0
9805,22,Female,74203,Email,Retention,2879.2362776151176,0.015068558630375381,0.13293729695324477,36,6.2912614177356305,8.349969692355693,18,13,3,3,1382,IsConfid,ToolConfid,1
9806,65,Male,35090,Referral,Conversion,3732.8754162493024,0.1501749373560014,0.14760693898696414,10,4.896558477596333,12.71846093320272,28,11,2,1,358,IsConfid,ToolConfid,1
9807,43,Male,35915,Social Media,Conversion,992.3351610658597,0.29902229267314034,0.14999873732397576,35,9.669861339322836,3.5970862481582047,65,11,7,1,3842,IsConfid,ToolConfid,1
9808,35,Male,61477,PPC,Awareness,7882.472147806553,0.11121608873992651,0.08126425446580389,35,5.421017948602062,2.6954788775846756,89,3,6,1,3757,IsConfid,ToolConfid,1
9809,23,Female,76987,Social Media,Conversion,3306.310702247736,0.2887638104425213,0.17593250105288585,14,8.985649276063814,12.896022476758004,97,14,0,9,2429,IsConfid,ToolConfid,1
9810,54,Male,119742,SEO,Retention,6711.040800399052,0.03939008802956256,0.11335982173212843,36,3.3787911193860802,6.945911554485582,93,8,8,0,3940,IsConfid,ToolConfid,1
9811,65,Female,73238,PPC,Awareness,3640.188294266273,0.06019890079253839,0.09333163491088554,2,4.975977175688911,11.836724682102991,75,14,3,8,3791,IsConfid,ToolConfid,1
9812,30,Female,107047,Email,Awareness,4696.871369823,0.2199954003422554,0.1639734275644768,47,1.754993820139258,14.413803815689066,19,1,6,5,2390,IsConfid,ToolConfid,1
9813,45,Female,136740,Referral,Consideration,5594.5244765263105,0.15535161020150481,0.05627663735252917,29,4.804819269703456,8.392743785445226,56,15,5,6,2194,IsConfid,ToolConfid,1
9814,22,Male,142217,Social Media,Consideration,8038.338843066976,0.23188532300510697,0.17343523425274865,22,9.050435392590577,4.859854954141565,96,0,2,5,608,IsConfid,ToolConfid,1
9815,30,Female,35029,Email,Consideration,2190.448137652736,0.26043192005837806,0.11237758496733623,32,8.465159915672256,12.016325329009224,8,15,5,3,1100,IsConfid,ToolConfid,1
9816,34,Female,116367,Referral,Conversion,4047.7773296155783,0.08281461405770002,0.18101104995789594,0,9.78135475685968,13.99867850926077,1,14,6,9,330,IsConfid,ToolConfid,1
9817,67,Female,109067,Email,Awareness,1387.807561728994,0.20802045942752515,0.04830638090059424,0,7.747604972323803,4.054662593576586,27,13,4,1,3626,IsConfid,ToolConfid,0
9818,57,Female,73520,PPC,Conversion,850.028998720467,0.18620435862378926,0.18785198444046092,2,3.4433943509745344,10.480998336058327,33,2,9,4,3271,IsConfid,ToolConfid,1
9819,62,Female,90053,Social Media,Awareness,6086.2761260710395,0.259845158465718,0.14069658097475413,8,2.447482091759105,11.818469559889381,20,5,3,2,548,IsConfid,ToolConfid,1
9820,49,Female,71464,SEO,Retention,1972.0013391531365,0.13473013117686597,0.12748242009245325,31,2.6156485676460943,0.8851546922633924,82,10,5,0,980,IsConfid,ToolConfid,0
9821,46,Male,41961,Email,Conversion,692.0134850683783,0.025042424906091397,0.0901928287017714,12,6.95244412402138,9.08788855952842,77,6,9,1,487,IsConfid,ToolConfid,1
9822,68,Male,46835,Social Media,Awareness,8981.269518943414,0.17651397690902845,0.1916998499934876,44,4.440223985487924,9.680897908900846,80,13,7,7,3186,IsConfid,ToolConfid,1
9823,20,Male,47725,PPC,Consideration,5389.712755875419,0.28807471254435274,0.09434472937918742,30,4.726333952840306,9.72984939372628,55,9,6,6,2225,IsConfid,ToolConfid,1
9824,57,Female,45357,Email,Consideration,1432.819253289548,0.01424304205651479,0.1047231609650394,20,8.745166275781635,1.71955200035484,4,3,2,6,2198,IsConfid,ToolConfid,0
9825,51,Male,129209,PPC,Retention,628.9186617307421,0.07967481664251183,0.1584846406312094,22,7.539986120010926,0.8144778628539966,84,0,1,8,4357,IsConfid,ToolConfid,0
9826,57,Male,21244,SEO,Conversion,1286.6145287951956,0.10165965908959479,0.06412006162641416,12,2.8834642647223543,4.7585568738067145,21,3,9,9,1912,IsConfid,ToolConfid,1
9827,44,Female,87952,SEO,Awareness,4766.238679174079,0.2320932774883829,0.06538410943462045,25,2.5399115787264868,5.6885705503633,58,14,4,1,3364,IsConfid,ToolConfid,1
9828,30,Male,68061,Referral,Consideration,6717.8060261720875,0.10375030751576693,0.1573065606480318,24,8.397394113926119,2.5970451839586284,39,5,8,1,3672,IsConfid,ToolConfid,1
9829,62,Male,26490,Referral,Awareness,6448.672742361851,0.07933432032693102,0.03443015994612051,7,9.582478183140887,7.8890034424587405,83,18,9,9,1666,IsConfid,ToolConfid,1
9830,50,Male,140856,Referral,Conversion,1529.7885540185353,0.1980818241954419,0.16636325885567446,39,2.6662819263097357,3.799414633732153,91,17,4,5,2747,IsConfid,ToolConfid,1
9831,23,Female,143855,PPC,Consideration,6371.5406231933175,0.023457533798689884,0.1287832515788712,29,9.565852710723796,5.394206380030098,62,9,9,1,2082,IsConfid,ToolConfid,1
9832,41,Female,97219,Referral,Retention,4108.169679754234,0.05947308938803662,0.11242591561662149,4,4.867635142327108,4.745944073435249,31,3,0,7,2288,IsConfid,ToolConfid,0
9833,36,Male,146305,Social Media,Retention,4700.963464564704,0.12832876631413867,0.05353078261417749,23,9.150931671386953,11.69445607802171,44,15,8,8,2746,IsConfid,ToolConfid,1
9834,33,Female,25839,PPC,Conversion,8034.16102182864,0.113123989078609,0.15940995217543769,9,7.757714354717854,13.217589531984759,82,18,1,5,1923,IsConfid,ToolConfid,1
9835,57,Female,44992,PPC,Conversion,3391.7437895284197,0.11067808756317532,0.16294108700666235,18,9.145996228286025,4.827852589727057,91,10,1,5,2102,IsConfid,ToolConfid,1
9836,45,Female,133154,Referral,Awareness,1555.2905669172023,0.04148095380470191,0.10175895489653838,34,6.806327295823518,5.961414592395231,86,9,5,4,1088,IsConfid,ToolConfid,1
9837,50,Female,143094,Referral,Retention,8747.18602230677,0.114643605640441,0.08394210522286967,21,2.4130882872054844,12.321463168800376,32,15,2,9,571,IsConfid,ToolConfid,1
